External_Id__c,Owner.External_Id__c,Status,FirstName,LastName,CreatedDate__c,ConvertedDate__c,Title,Salutation,LeadSource,Industry
W_Lead.545,W_User.12,Submitted,Scott,Garrett,2016-07-05 20:50:49,2016-12-10 20:50:49,Help Desk Operator,Rev,Cold Call,Food & Beverage
W_Lead.546,W_User.20,Open,Roger,Parker,2016-08-27 21:44:59,2017-01-27 21:44:59,Project Manager,Honorable,Cold Call,Banking
W_Lead.547,W_User.15,Pending,Nicholas,Cole,2016-12-19 01:03:22,2017-03-23 01:03:22,Accountant IV,Mr,Data.com,Insurance
W_Lead.548,W_User.11,Rejected,Antonio,Olson,2016-09-30 21:42:56,2017-04-24 21:42:56,Administrative Assistant I,Dr,Referral,Government
W_Lead.549,W_User.3,Archived,Craig,Torres,2016-07-10 10:32:18,2016-10-02 10:32:18,VP Marketing,Honorable,Social Media,Healthcare & Life Sciences
W_Lead.550,W_User.12,Working,Raymond,Watkins,2017-01-12 23:45:12,2017-04-03 23:45:12,Software Consultant,Mrs,Social Media,Insurance
W_Lead.551,W_User.18,Rejected,Jimmy,Nelson,2016-12-10 09:31:19,2017-04-01 09:31:19,Sales Associate,Mrs,Data.com,Insurance
W_Lead.552,W_User.13,Qualified - Convert,Eugene,Robertson,2017-01-11 22:57:55,2017-02-15 22:57:55,Librarian,Rev,Marketing Event,Chemicals
W_Lead.553,W_User.7,Archived,Martin,Ferguson,2016-09-03 16:09:16,2016-10-27 16:09:16,Budget/Accounting Analyst II,Mrs,Cold Call,Food & Beverage
W_Lead.554,W_User.9,Pending,Ralph,Fox,2016-12-25 10:03:40,2017-05-01 10:03:40,Accounting Assistant II,Ms,Community,Biotechnology
W_Lead.555,W_User.17,Approved,Jesse,Snyder,2016-07-24 21:40:38,2017-02-07 21:40:38,Tax Accountant,Mr,Inbound Call,Electronics
W_Lead.556,W_User.18,Pending,Billy,Young,2016-07-18 20:01:30,2016-10-30 20:01:30,Financial Analyst,Dr,Partner,Food & Beverage
W_Lead.557,W_User.7,Archived,Kevin,Garza,2016-08-07 15:36:42,2016-12-31 15:36:42,Food Chemist,Honorable,Partner,Chemicals
W_Lead.558,W_User.12,Qualified - Convert,Jesse,Hughes,2017-01-15 14:12:16,2017-06-01 14:12:16,Recruiting Manager,Mrs,Marketing Event,Entertainment
W_Lead.559,W_User.4,Pending,George,Grant,2016-09-03 12:37:48,2017-03-31 12:37:48,Staff Scientist,Ms,Marketing Event,Entertainment
W_Lead.560,W_User.7,Submitted,Steve,Johnston,2016-10-31 11:03:05,2016-11-18 11:03:05,Graphic Designer,Honorable,Data.com,Finance
W_Lead.561,W_User.19,Approved,Gary,Armstrong,2016-09-07 23:05:03,2017-03-13 23:05:03,Health Coach II,Dr,Inbound Call,Entertainment
W_Lead.562,W_User.14,Draft,Albert,Cruz,2016-08-12 12:47:22,2016-10-18 12:47:22,Clinical Specialist,Honorable,Website,Biotechnology
W_Lead.563,W_User.13,Open,Louis,Gutierrez,2016-11-13 15:33:28,2017-01-12 15:33:28,Analog Circuit Design manager,Mrs,Data.com,Finance
W_Lead.564,W_User.13,Archived,Ralph,Duncan,2016-11-01 14:57:43,2016-12-12 14:57:43,Sales Representative,Honorable,Marketing Event,Entertainment
W_Lead.565,W_User.17,Working,Johnny,Green,2017-01-12 22:07:42,2017-04-22 22:07:42,Software Test Engineer II,Honorable,Inbound Call,Machinery
W_Lead.566,W_User.5,Qualified - Convert,James,Snyder,2016-07-09 09:29:29,2016-10-15 09:29:29,Engineer III,Mr,Social Media,Media
W_Lead.567,W_User.8,Approved,Scott,Kelley,2016-12-18 01:36:36,2017-02-07 01:36:36,Social Worker,Mrs,Marketing Event,Transportation
W_Lead.568,W_User.1,Submitted,George,Crawford,2016-12-28 07:54:32,2017-03-30 07:54:32,Financial Analyst,Rev,Data.com,Chemicals
W_Lead.569,W_User.2,Draft,Patrick,Lawrence,2016-12-25 11:30:36,2017-03-11 11:30:36,Junior Executive,Dr,Community,Hospitality
W_Lead.570,W_User.18,Draft,Eric,Garza,2016-08-09 23:52:29,2017-02-18 23:52:29,Director of Sales,Honorable,Partner,Engineering
W_Lead.571,W_User.14,Rejected,Edward,Jenkins,2016-08-03 09:58:36,2017-02-26 09:58:36,VP Accounting,Ms,Website,Healthcare & Life Sciences
W_Lead.572,W_User.18,Submitted,Timothy,Hughes,2016-12-17 06:25:10,2017-05-22 06:25:10,Pharmacist,Ms,Referral,Transportation
W_Lead.573,W_User.17,Pending,Steve,Nichols,2016-12-14 22:43:02,2017-07-11 22:43:02,Web Designer IV,Rev,Referral,Electronics
W_Lead.574,W_User.2,Pending,Michael,Rogers,2016-09-28 20:18:39,2017-02-03 20:18:39,Budget/Accounting Analyst IV,Mrs,Community,Electronics
W_Lead.575,W_User.13,Draft,Randy,Mendoza,2016-09-02 21:04:33,2017-02-10 21:04:33,Nurse,Ms,Inbound Call,Consulting
W_Lead.576,W_User.13,Submitted,Gregory,Powell,2016-07-03 12:32:49,2016-12-15 12:32:49,Information Systems Manager,Ms,Social Media,Hospitality
W_Lead.577,W_User.16,Draft,Ralph,Adams,2016-11-30 23:29:52,2017-06-14 23:29:52,Registered Nurse,Honorable,Data.com,Biotechnology
W_Lead.578,W_User.10,Draft,Benjamin,Rodriguez,2016-07-15 16:20:19,2016-08-31 16:20:19,Operator,Honorable,Cold Call,Communications
W_Lead.579,W_User.7,Rejected,Juan,Vasquez,2016-09-15 00:55:33,2016-12-23 00:55:33,Cost Accountant,Ms,Data.com,Media
W_Lead.580,W_User.19,Draft,Howard,Vasquez,2016-08-27 05:14:59,2017-03-23 05:14:59,Teacher,Honorable,Social Media,Apparel
W_Lead.581,W_User.10,Working,Arthur,Ellis,2016-09-23 02:59:40,2017-03-26 02:59:40,VP Accounting,Mr,Inbound Call,Government
W_Lead.582,W_User.6,Open,Jeffrey,Allen,2016-08-18 16:40:40,2017-02-09 16:40:40,Human Resources Assistant III,Mr,Cold Call,Healthcare & Life Sciences
W_Lead.583,W_User.20,Draft,Edward,Ford,2016-10-28 23:24:38,2017-03-28 23:24:38,Operator,Dr,Social Media,Energy
W_Lead.584,W_User.6,Archived,Gregory,Morales,2016-07-28 18:27:17,2016-11-12 18:27:17,Junior Executive,Mrs,Social Media,Entertainment
W_Lead.585,W_User.18,Open,Scott,Kennedy,2017-01-01 08:55:55,2017-07-05 08:55:55,Structural Analysis Engineer,Ms,Referral,Government
W_Lead.586,W_User.15,Qualified - Convert,Bobby,Lawrence,2016-12-06 13:53:31,2017-02-03 13:53:31,VP Product Management,Honorable,Community,Consulting
W_Lead.587,W_User.8,Draft,Wayne,Mitchell,2016-08-06 17:12:43,2017-01-13 17:12:43,Sales Associate,Dr,Website,Banking
W_Lead.588,W_User.8,Rejected,Walter,Simpson,2016-07-12 07:24:52,2016-09-27 07:24:52,Associate Professor,Dr,Marketing Event,Engineering
W_Lead.589,W_User.14,Draft,Billy,Morales,2016-08-27 13:09:47,2016-10-22 13:09:47,Senior Sales Associate,Mr,Referral,Government
W_Lead.590,W_User.4,Rejected,Carl,Palmer,2017-01-24 10:50:49,2017-05-11 10:50:49,Assistant Manager,Rev,Partner,Insurance
W_Lead.591,W_User.12,Open,Brian,Lewis,2016-07-20 21:29:18,2017-01-12 21:29:18,Mechanical Systems Engineer,Ms,Data.com,Entertainment
W_Lead.592,W_User.15,Rejected,Walter,Reid,2016-12-18 19:19:03,2017-05-15 19:19:03,Chief Design Engineer,Honorable,Community,Engineering
W_Lead.593,W_User.15,Qualified - Convert,Edward,Ryan,2017-01-11 02:35:13,2017-05-28 02:35:13,Technical Writer,Mr,Data.com,Insurance
W_Lead.594,W_User.10,Approved,Paul,Mitchell,2016-12-03 07:05:35,2017-04-19 07:05:35,Office Assistant III,Honorable,Referral,Apparel
W_Lead.595,W_User.20,Pending,Carlos,Elliott,2017-01-16 22:14:43,2017-02-09 22:14:43,Senior Editor,Dr,Marketing Event,Food & Beverage
W_Lead.596,W_User.3,Qualified - Convert,Gerald,Gutierrez,2016-09-04 01:59:08,2016-11-11 01:59:08,Tax Accountant,Honorable,Marketing Event,Banking
W_Lead.597,W_User.6,Draft,Douglas,White,2016-11-07 14:45:34,2017-01-14 14:45:34,Administrative Officer,Honorable,Inbound Call,Engineering
W_Lead.598,W_User.11,Approved,Douglas,Romero,2016-11-07 04:24:11,2017-05-02 04:24:11,Analog Circuit Design manager,Mrs,Data.com,Communications
W_Lead.599,W_User.12,Qualified - Convert,Lawrence,Richardson,2016-08-14 19:30:25,2016-09-06 19:30:25,Dental Hygienist,Honorable,Referral,Communications
W_Lead.600,W_User.9,Submitted,David,Burton,2016-08-23 22:26:22,2016-10-20 22:26:22,Research Associate,Mrs,Website,Entertainment
W_Lead.601,W_User.13,Draft,Aaron,Henry,2017-01-17 14:59:09,2017-02-22 14:59:09,Internal Auditor,Honorable,Social Media,Government
W_Lead.602,W_User.19,Rejected,Steven,Knight,2016-09-22 15:06:12,2016-12-12 15:06:12,Teacher,Rev,Marketing Event,Communications
W_Lead.603,W_User.10,Submitted,Lawrence,Tucker,2016-08-02 07:23:55,2016-09-18 07:23:55,Compensation Analyst,Honorable,Social Media,Food & Beverage
W_Lead.604,W_User.10,Archived,Andrew,Thomas,2016-07-23 18:15:23,2016-11-08 18:15:23,Assistant Media Planner,Ms,Cold Call,Entertainment
W_Lead.605,W_User.13,Open,Gerald,Lane,2016-07-30 18:33:04,2016-12-24 18:33:04,Desktop Support Technician,Mrs,Marketing Event,Technology
W_Lead.606,W_User.20,Draft,Timothy,Clark,2016-07-01 20:02:16,2017-01-02 20:02:16,Human Resources Assistant IV,Mr,Inbound Call,Entertainment
W_Lead.607,W_User.5,Pending,Roger,Mcdonald,2016-12-07 09:31:40,2017-06-02 09:31:40,Account Representative I,Rev,Social Media,Apparel
W_Lead.608,W_User.18,Open,Daniel,Elliott,2016-08-19 09:08:41,2016-11-02 09:08:41,GIS Technical Architect,Mr,Community,Transportation
W_Lead.609,W_User.4,Draft,Victor,Campbell,2016-11-08 10:23:07,2017-05-17 10:23:07,Financial Advisor,Dr,Community,Chemicals
W_Lead.610,W_User.12,Open,Larry,Woods,2016-12-23 20:05:37,2017-07-17 20:05:37,Biostatistician IV,Mr,Social Media,Biotechnology
W_Lead.611,W_User.20,Qualified - Convert,Jerry,Green,2016-07-06 17:31:53,2016-09-19 17:31:53,Developer II,Ms,Website,Technology
W_Lead.612,W_User.4,Working,Alan,Grant,2017-01-14 01:51:00,2017-03-11 01:51:00,Assistant Manager,Mrs,Social Media,Engineering
W_Lead.613,W_User.10,Qualified - Convert,Jimmy,Long,2016-09-03 21:51:19,2017-03-08 21:51:19,Software Engineer I,Rev,Data.com,Energy
W_Lead.614,W_User.18,Archived,Craig,Austin,2017-01-20 03:48:01,2017-07-21 03:48:01,Dental Hygienist,Rev,Community,Consulting
W_Lead.615,W_User.6,Archived,Martin,Lynch,2016-07-07 06:32:01,2017-01-26 06:32:01,Operator,Rev,Community,Communications
W_Lead.616,W_User.7,Approved,Patrick,Chapman,2016-11-19 12:47:00,2017-02-18 12:47:00,Chief Design Engineer,Mr,Marketing Event,Consulting
W_Lead.617,W_User.18,Approved,Paul,Payne,2016-11-11 14:59:36,2017-05-21 14:59:36,Cost Accountant,Ms,Inbound Call,Government
W_Lead.618,W_User.3,Working,Anthony,Roberts,2017-01-07 22:25:25,2017-07-05 22:25:25,Paralegal,Rev,Data.com,Apparel
W_Lead.619,W_User.14,Draft,Ronald,Rodriguez,2016-08-05 11:43:54,2016-10-27 11:43:54,Media Manager IV,Rev,Partner,Energy
W_Lead.620,W_User.9,Draft,Alan,Murray,2016-07-10 23:34:26,2016-10-11 23:34:26,General Manager,Honorable,Inbound Call,Consulting
W_Lead.621,W_User.13,Submitted,Martin,Jones,2016-07-01 01:28:55,2016-12-22 01:28:55,Web Designer IV,Mr,Inbound Call,Energy
W_Lead.622,W_User.2,Archived,Martin,Thompson,2016-12-21 10:06:32,2017-05-27 10:06:32,Programmer Analyst IV,Honorable,Inbound Call,Apparel
W_Lead.623,W_User.13,Draft,Richard,Matthews,2016-08-22 08:12:42,2016-10-05 08:12:42,Senior Quality Engineer,Rev,Referral,Communications
W_Lead.624,W_User.19,Working,Aaron,Gutierrez,2016-12-16 08:58:02,2017-01-31 08:58:02,Dental Hygienist,Rev,Cold Call,Environmental
W_Lead.625,W_User.15,Approved,Ryan,Dunn,2016-12-19 09:32:23,2017-05-23 09:32:23,Executive Secretary,Ms,Social Media,Insurance
W_Lead.626,W_User.4,Draft,Jerry,Watkins,2016-10-11 19:23:01,2017-05-05 19:23:01,Structural Analysis Engineer,Dr,Referral,Government
W_Lead.627,W_User.4,Approved,Keith,Taylor,2016-10-27 02:38:28,2016-11-23 02:38:28,Executive Secretary,Ms,Social Media,Government
W_Lead.628,W_User.5,Draft,Raymond,Sims,2016-11-05 02:38:13,2017-02-15 02:38:13,Pharmacist,Ms,Website,Environmental
W_Lead.629,W_User.2,Rejected,Jerry,Peters,2016-12-04 04:21:05,2017-02-14 04:21:05,Environmental Specialist,Mrs,Cold Call,Machinery
W_Lead.630,W_User.10,Rejected,Jerry,Martin,2016-12-02 22:58:15,2017-01-22 22:58:15,Media Manager I,Rev,Community,Agriculture
W_Lead.631,W_User.16,Approved,Matthew,Carr,2016-07-19 01:12:47,2016-11-12 01:12:47,Actuary,Mr,Social Media,Electronics
W_Lead.632,W_User.10,Submitted,Anthony,Grant,2016-08-16 18:03:37,2017-03-02 18:03:37,Analog Circuit Design manager,Rev,Partner,Government
W_Lead.633,W_User.18,Rejected,Carlos,Lynch,2016-09-05 19:07:32,2017-01-13 19:07:32,Administrative Officer,Rev,Referral,Environmental
W_Lead.634,W_User.7,Qualified - Convert,Daniel,Wright,2016-07-18 14:03:18,2016-11-12 14:03:18,Data Coordiator,Honorable,Data.com,Insurance
W_Lead.635,W_User.1,Draft,Ronald,Phillips,2017-01-24 15:21:50,2017-04-12 15:21:50,Pharmacist,Dr,Social Media,Engineering
W_Lead.636,W_User.8,Draft,Fred,Mendoza,2016-09-03 08:11:58,2017-02-06 08:11:58,Registered Nurse,Ms,Community,Apparel
W_Lead.637,W_User.20,Open,Roger,Miller,2016-09-17 19:49:22,2016-12-05 19:49:22,Structural Engineer,Mr,Marketing Event,Entertainment
W_Lead.638,W_User.13,Rejected,Ralph,Gilbert,2016-08-15 01:44:37,2017-01-01 01:44:37,Nurse,Mr,Referral,Environmental
W_Lead.639,W_User.14,Draft,Billy,Carroll,2016-12-26 11:54:27,2017-06-14 11:54:27,Help Desk Operator,Ms,Community,Electronics
W_Lead.640,W_User.1,Pending,Adam,Day,2016-11-25 16:17:07,2017-01-29 16:17:07,Design Engineer,Mrs,Inbound Call,Biotechnology
W_Lead.641,W_User.14,Rejected,Walter,Rivera,2016-07-30 06:14:11,2017-01-13 06:14:11,Senior Sales Associate,Honorable,Community,Insurance
W_Lead.642,W_User.15,Open,Gerald,Bryant,2017-01-03 05:15:11,2017-07-31 05:15:11,Research Associate,Ms,Community,Healthcare & Life Sciences
W_Lead.643,W_User.9,Working,Justin,Mcdonald,2016-08-11 08:27:34,2016-09-17 08:27:34,Structural Engineer,Mr,Inbound Call,Apparel
W_Lead.644,W_User.20,Draft,Victor,Harper,2016-12-14 15:52:24,2017-01-11 15:52:24,Chemical Engineer,Mrs,Partner,Electronics
W_Lead.645,W_User.7,Approved,Randy,Castillo,2016-07-06 20:08:35,2017-01-09 20:08:35,Geological Engineer,Mrs,Website,Electronics
W_Lead.646,W_User.7,Submitted,Johnny,Rivera,2016-12-21 18:47:03,2017-07-10 18:47:03,Research Associate,Ms,Community,Technology
W_Lead.647,W_User.16,Pending,Richard,Mccoy,2016-11-08 10:17:34,2016-12-03 10:17:34,Administrative Assistant I,Ms,Data.com,Agriculture
W_Lead.648,W_User.20,Submitted,Antonio,Mitchell,2016-12-24 01:51:02,2017-02-23 01:51:02,Librarian,Mr,Data.com,Entertainment
W_Lead.649,W_User.7,Working,Carlos,Reyes,2016-12-27 11:51:10,2017-01-29 11:51:10,Sales Representative,Honorable,Cold Call,Apparel
W_Lead.650,W_User.5,Open,Gerald,Bradley,2016-11-12 00:19:16,2017-01-09 00:19:16,Dental Hygienist,Rev,Referral,Entertainment
W_Lead.651,W_User.12,Open,Paul,Peterson,2016-10-06 18:41:13,2016-11-18 18:41:13,Sales Representative,Rev,Inbound Call,Biotechnology
W_Lead.652,W_User.16,Submitted,Frank,Chavez,2016-12-31 10:20:12,2017-04-29 10:20:12,Web Developer I,Ms,Data.com,Electronics
W_Lead.653,W_User.15,Qualified - Convert,Billy,Green,2016-09-01 22:38:21,2017-01-14 22:38:21,Human Resources Manager,Rev,Website,Agriculture
W_Lead.654,W_User.10,Archived,Michael,Hernandez,2016-11-24 22:51:47,2016-12-09 22:51:47,Chemical Engineer,Honorable,Community,Electronics
W_Lead.655,W_User.8,Approved,Gerald,Cunningham,2016-11-22 02:29:57,2016-12-19 02:29:57,Administrative Assistant I,Dr,Cold Call,Electronics
W_Lead.656,W_User.8,Open,Raymond,Hunt,2016-10-13 14:13:01,2017-02-18 14:13:01,Electrical Engineer,Rev,Inbound Call,Banking
W_Lead.657,W_User.10,Qualified - Convert,Howard,Gray,2016-07-26 22:38:52,2016-11-16 22:38:52,Physical Therapy Assistant,Rev,Marketing Event,Entertainment
W_Lead.658,W_User.19,Approved,Carlos,Robinson,2016-09-24 10:15:46,2016-10-31 10:15:46,Senior Financial Analyst,Honorable,Data.com,Transportation
W_Lead.659,W_User.1,Working,Steve,Fields,2016-10-13 07:27:28,2016-11-15 07:27:28,General Manager,Honorable,Social Media,Consulting
W_Lead.660,W_User.5,Draft,Jack,Watson,2016-11-24 02:25:07,2016-12-11 02:25:07,Environmental Specialist,Mrs,Data.com,Food & Beverage
W_Lead.661,W_User.12,Submitted,Jesse,Reid,2016-12-29 07:39:10,2017-07-16 07:39:10,General Manager,Rev,Cold Call,Environmental
W_Lead.662,W_User.19,Working,Randy,Riley,2016-08-23 13:51:32,2017-01-05 13:51:32,Nurse Practicioner,Mrs,Website,Electronics
W_Lead.663,W_User.14,Qualified - Convert,Phillip,Reed,2016-10-07 17:55:24,2016-11-20 17:55:24,Senior Editor,Mr,Partner,Consulting
W_Lead.664,W_User.7,Archived,Samuel,Chapman,2016-10-27 15:44:42,2017-02-03 15:44:42,Accounting Assistant III,Ms,Website,Hospitality
W_Lead.665,W_User.7,Archived,Stephen,Moreno,2016-09-28 23:07:46,2017-03-30 23:07:46,Senior Developer,Mrs,Inbound Call,Technology
W_Lead.666,W_User.12,Working,Jesse,Cruz,2016-07-22 19:46:24,2016-09-04 19:46:24,Software Consultant,Rev,Marketing Event,Banking
W_Lead.667,W_User.5,Qualified - Convert,Paul,Warren,2016-10-19 05:26:37,2016-12-24 05:26:37,Analyst Programmer,Honorable,Data.com,Media
W_Lead.668,W_User.7,Archived,Jeffrey,Larson,2016-12-14 21:11:57,2017-01-13 21:11:57,Senior Quality Engineer,Dr,Data.com,Communications
W_Lead.669,W_User.11,Submitted,Todd,Richards,2016-07-16 06:26:35,2017-02-10 06:26:35,Staff Accountant III,Ms,Marketing Event,Transportation
W_Lead.670,W_User.17,Rejected,Peter,Sims,2016-10-15 06:56:34,2016-12-06 06:56:34,Budget/Accounting Analyst I,Rev,Referral,Communications
W_Lead.671,W_User.7,Working,Richard,Duncan,2016-12-04 20:48:22,2017-01-18 20:48:22,Occupational Therapist,Rev,Marketing Event,Insurance
W_Lead.672,W_User.17,Draft,Chris,Hill,2016-07-31 00:05:47,2016-11-29 00:05:47,Budget/Accounting Analyst IV,Mr,Cold Call,Insurance
W_Lead.673,W_User.20,Pending,Jonathan,Gardner,2016-11-17 14:47:21,2016-12-05 14:47:21,Internal Auditor,Mr,Community,Food & Beverage
W_Lead.674,W_User.10,Submitted,George,Montgomery,2017-01-11 11:30:26,2017-06-22 11:30:26,Payment Adjustment Coordinator,Mr,Referral,Transportation
W_Lead.675,W_User.20,Approved,Matthew,Dunn,2016-09-06 20:29:30,2016-10-09 20:29:30,Financial Analyst,Rev,Community,Engineering
W_Lead.676,W_User.7,Archived,Adam,Nguyen,2016-10-22 22:21:48,2016-12-24 22:21:48,Research Assistant II,Mr,Community,Technology
W_Lead.677,W_User.6,Working,Lawrence,Garcia,2016-08-07 20:58:04,2016-09-10 20:58:04,Physical Therapy Assistant,Rev,Cold Call,Electronics
W_Lead.678,W_User.8,Archived,Kenneth,Gardner,2016-08-03 20:29:12,2016-10-07 20:29:12,Systems Administrator I,Dr,Website,Energy
W_Lead.679,W_User.8,Qualified - Convert,Steven,Nguyen,2016-07-01 21:42:10,2017-01-26 21:42:10,Legal Assistant,Dr,Social Media,Healthcare & Life Sciences
W_Lead.680,W_User.20,Working,Steven,Jacobs,2016-11-10 00:19:32,2017-02-22 00:19:32,Mechanical Systems Engineer,Mrs,Community,Technology
W_Lead.681,W_User.5,Open,Roger,Webb,2016-11-07 17:27:04,2017-05-11 17:27:04,Structural Analysis Engineer,Honorable,Website,Apparel
W_Lead.682,W_User.17,Approved,Harold,Hart,2016-11-15 21:15:22,2017-06-12 21:15:22,Programmer Analyst III,Ms,Partner,Insurance
W_Lead.683,W_User.12,Working,Arthur,Hart,2016-07-08 12:43:15,2017-01-01 12:43:15,Office Assistant III,Dr,Marketing Event,Government
W_Lead.684,W_User.18,Pending,Chris,Grant,2016-12-16 21:25:56,2017-02-27 21:25:56,Paralegal,Mrs,Social Media,Biotechnology
W_Lead.685,W_User.11,Open,Jeremy,Hayes,2016-10-01 16:58:52,2017-03-04 16:58:52,Executive Secretary,Dr,Website,Transportation
W_Lead.686,W_User.13,Open,David,Sanchez,2017-01-15 06:18:59,2017-02-20 06:18:59,Associate Professor,Mrs,Community,Environmental
W_Lead.687,W_User.15,Submitted,Albert,Reyes,2016-07-27 13:49:26,2016-11-13 13:49:26,Cost Accountant,Rev,Referral,Biotechnology
W_Lead.688,W_User.4,Submitted,Nicholas,Peterson,2016-09-15 09:21:02,2017-03-31 09:21:02,Administrative Officer,Ms,Social Media,Energy
W_Lead.689,W_User.3,Working,Shawn,Bailey,2016-09-29 00:47:24,2017-01-16 00:47:24,Staff Accountant I,Dr,Cold Call,Energy
W_Lead.690,W_User.4,Rejected,Jeffrey,Fowler,2017-01-16 14:45:14,2017-02-16 14:45:14,Speech Pathologist,Ms,Social Media,Electronics
W_Lead.691,W_User.18,Qualified - Convert,Roger,Williams,2016-07-09 17:35:30,2016-09-30 17:35:30,Information Systems Manager,Ms,Partner,Technology
W_Lead.692,W_User.13,Submitted,Adam,Mcdonald,2016-12-05 10:52:09,2017-02-03 10:52:09,Structural Engineer,Ms,Social Media,Banking
W_Lead.693,W_User.18,Working,Michael,Richards,2016-09-22 03:21:32,2017-04-07 03:21:32,Quality Control Specialist,Mrs,Referral,Transportation
W_Lead.694,W_User.11,Working,Roger,Simpson,2016-09-02 18:08:26,2016-12-13 18:08:26,Marketing Manager,Dr,Data.com,Entertainment
W_Lead.695,W_User.12,Qualified - Convert,Jason,Banks,2016-09-02 19:00:21,2016-10-24 19:00:21,Recruiter,Honorable,Partner,Energy
W_Lead.696,W_User.10,Archived,Raymond,Carroll,2016-08-10 00:12:39,2016-12-24 00:12:39,Recruiting Manager,Honorable,Data.com,Healthcare & Life Sciences
W_Lead.697,W_User.15,Approved,Peter,Ramirez,2016-10-06 19:31:47,2016-11-01 19:31:47,Business Systems Development Analyst,Honorable,Marketing Event,Energy
W_Lead.698,W_User.13,Archived,Bobby,Hunt,2016-09-09 18:36:34,2016-12-04 18:36:34,Senior Cost Accountant,Honorable,Marketing Event,Engineering
W_Lead.699,W_User.8,Open,Jason,Alexander,2016-10-22 00:51:03,2017-02-18 00:51:03,Recruiter,Mr,Inbound Call,Banking
W_Lead.700,W_User.3,Approved,Chris,Peterson,2016-08-25 12:03:33,2016-10-15 12:03:33,Associate Professor,Mr,Social Media,Finance
W_Lead.701,W_User.10,Draft,Carl,Jackson,2016-08-16 00:16:36,2016-10-25 00:16:36,Quality Engineer,Honorable,Website,Consulting
W_Lead.702,W_User.8,Open,Johnny,Montgomery,2016-08-27 22:37:08,2017-01-12 22:37:08,Business Systems Development Analyst,Rev,Inbound Call,Apparel
W_Lead.703,W_User.6,Working,Randy,Thomas,2016-12-01 16:36:48,2017-06-27 16:36:48,Desktop Support Technician,Mr,Data.com,Entertainment
W_Lead.704,W_User.13,Qualified - Convert,Jose,Harper,2016-09-02 11:48:15,2017-01-05 11:48:15,Budget/Accounting Analyst I,Mr,Data.com,Hospitality
W_Lead.705,W_User.10,Approved,Victor,Reynolds,2016-09-04 18:26:19,2017-01-02 18:26:19,Financial Advisor,Dr,Data.com,Environmental
W_Lead.706,W_User.5,Rejected,Howard,Thompson,2016-09-23 16:15:07,2016-11-08 16:15:07,Pharmacist,Honorable,Social Media,Apparel
W_Lead.707,W_User.11,Submitted,Anthony,Rogers,2016-07-07 07:04:24,2016-11-09 07:04:24,Assistant Manager,Ms,Website,Communications
W_Lead.708,W_User.8,Submitted,Kevin,Gonzalez,2016-12-22 08:55:04,2017-04-26 08:55:04,Community Outreach Specialist,Honorable,Marketing Event,Healthcare & Life Sciences
W_Lead.709,W_User.18,Working,Donald,Gray,2016-12-07 03:51:54,2016-12-30 03:51:54,Help Desk Technician,Mr,Referral,Media
W_Lead.710,W_User.15,Pending,Andrew,Peters,2017-01-18 00:23:03,2017-04-05 00:23:03,Help Desk Technician,Honorable,Referral,Finance
W_Lead.711,W_User.19,Approved,Douglas,Alvarez,2016-12-18 20:01:18,2017-05-16 20:01:18,Health Coach III,Honorable,Marketing Event,Biotechnology
W_Lead.712,W_User.13,Working,Alan,Cox,2016-10-01 04:35:09,2017-03-06 04:35:09,Assistant Professor,Dr,Referral,Environmental
W_Lead.713,W_User.1,Working,Paul,Duncan,2016-07-11 14:35:39,2016-11-10 14:35:39,VP Quality Control,Mr,Social Media,Entertainment
W_Lead.714,W_User.15,Pending,Eugene,Montgomery,2016-10-06 16:21:32,2016-11-16 16:21:32,Technical Writer,Honorable,Website,Banking
W_Lead.715,W_User.14,Pending,Richard,Lewis,2016-11-15 19:38:04,2017-02-07 19:38:04,Software Consultant,Mr,Data.com,Banking
W_Lead.716,W_User.1,Working,Aaron,Carr,2016-10-02 06:32:30,2017-02-27 06:32:30,Administrative Officer,Mrs,Inbound Call,Electronics
W_Lead.717,W_User.7,Pending,Ralph,Watkins,2016-08-06 13:55:00,2016-09-07 13:55:00,Project Manager,Dr,Data.com,Biotechnology
W_Lead.718,W_User.18,Archived,Adam,Harris,2017-01-04 04:14:08,2017-03-12 04:14:08,Administrative Officer,Mrs,Cold Call,Machinery
W_Lead.719,W_User.12,Rejected,Jason,Perez,2016-07-01 08:08:26,2016-09-02 08:08:26,Office Assistant IV,Dr,Social Media,Banking
W_Lead.720,W_User.4,Archived,Johnny,Johnson,2016-10-11 02:00:08,2016-11-09 02:00:08,Actuary,Mr,Community,Apparel
W_Lead.721,W_User.2,Pending,Frank,Kennedy,2017-01-19 19:54:05,2017-07-25 19:54:05,Social Worker,Dr,Referral,Agriculture
W_Lead.722,W_User.13,Pending,Stephen,Hall,2016-11-13 23:35:25,2017-06-02 23:35:25,Speech Pathologist,Dr,Cold Call,Apparel
W_Lead.723,W_User.20,Pending,Daniel,Hansen,2016-08-22 13:58:45,2016-12-16 13:58:45,Help Desk Operator,Dr,Community,Communications
W_Lead.724,W_User.16,Submitted,Charles,Bishop,2016-07-05 13:00:41,2017-01-18 13:00:41,VP Accounting,Dr,Partner,Machinery
W_Lead.725,W_User.8,Pending,Gary,Cook,2016-12-20 23:31:28,2017-06-23 23:31:28,Database Administrator II,Mr,Data.com,Government
