ConvertedOpportunity.External_Id__c,LeadSource,ConvertedAccount.External_Id__c,Owner.External_Id__c,ConvertedDate__c,CreatedDate__c,External_Id__c,Status,IsConverted,ConvertedContact.External_Id__c,FirstName,LastName,Company,Industry,State,IsUnreadByOwner,Rating
,Fields Sales,,W_Sales_User.9,,2015-06-23 00:00:00,W_Lead.606,Working,false,,April,Vega,,,,true,Cool
,Reseller,,W_Sales_User.11,,2015-12-25 00:00:00,W_Lead.607,Draft,false,,Scott,Mccarthy,,,,true,Cool
,Fields Sales,,W_Sales_User.15,,2016-02-17 00:00:00,W_Lead.608,Archived,false,,Katelyn,Collins,,,,true,Warm
,Reseller,,W_Sales_User.13,,2016-12-12 00:00:00,W_Lead.609,Approved,false,,James,Hernandez,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2016-01-11 00:00:00,W_Lead.610,Open,false,,Gabrielle,Green,,,,true,Warm
,Reseller,,W_Sales_User.8,,2015-06-27 00:00:00,W_Lead.611,Contacted,false,,Krista,Frazier,,,,true,Hot
W_Opportunity.66475,Reseller,W_Account.4729,W_Sales_User.9,2016-02-05,2015-12-03 00:00:00,W_Lead.612,Qualified - Convert,true,W_Contact.4729,Lisa,Edwards,Premier CRU,Technology,VA,false,Cool
,Reseller,,W_Sales_User.14,,2016-03-13 00:00:00,W_Lead.613,Approved,false,,Michael,Hensley,,,,false,Hot
,Reseller,,W_Sales_User.13,,2016-01-02 00:00:00,W_Lead.614,New,false,,Anthony,Reeves,,,,true,Warm
,Reseller,,W_Sales_User.7,,2016-11-21 00:00:00,W_Lead.615,Approved,false,,Michael,Roberts,,,,true,Hot
,Reseller,,W_Sales_User.9,,2017-02-19 00:00:00,W_Lead.616,Rejected,false,,David,Lane,,,,false,Hot
,Fields Sales,,W_Sales_User.10,,2016-12-09 00:00:00,W_Lead.617,Contacted,false,,Pamela,Garcia,,,,false,Cool
,Reseller,,W_Sales_User.7,,2015-06-12 00:00:00,W_Lead.618,Working,false,,Amanda,Wallace,,,,true,Hot
,Reseller,,W_Sales_User.11,,2017-03-02 00:00:00,W_Lead.619,Approved,false,,John,Hogan,,,,false,Warm
,Reseller,,W_Sales_User.7,,2016-04-22 00:00:00,W_Lead.620,Open,false,,Erin,Fuentes,,,,true,Cool
,Reseller,,W_Sales_User.14,,2016-10-06 00:00:00,W_Lead.621,Working,false,,William,Moore,,,,true,Cool
W_Opportunity.67088,Fields Sales,W_Account.4784,W_Sales_User.16,2016-02-13,2016-01-01 00:00:00,W_Lead.622,Qualified - Convert,true,W_Contact.4784,Rebekah,Davila,Internet Archive,Biotechnology,CT,false,Cool
W_Opportunity.67146,Reseller,W_Account.4790,W_Sales_User.16,2017-03-02,2016-12-26 00:00:00,W_Lead.623,Qualified - Convert,true,W_Contact.4790,Shelly,Sanchez,Cain-White & Company,Chemicals,MA,false,Hot
,Reseller,,W_Sales_User.14,,2016-01-18 00:00:00,W_Lead.624,Open,false,,Yesenia,Bowman,,,,false,Warm
,Reseller,,W_Sales_User.7,,2015-12-12 00:00:00,W_Lead.625,New,false,,Brandi,Mcneil,,,,false,Warm
,Reseller,,W_Sales_User.7,,2015-11-11 00:00:00,W_Lead.626,Submitted,false,,Victoria,Mills,,,,false,Warm
,Reseller,,W_Sales_User.17,,2015-12-06 00:00:00,W_Lead.627,Approved,false,,Brian,Taylor,,,,true,Hot
,Fields Sales,,W_Sales_User.16,,2016-01-24 00:00:00,W_Lead.628,Submitted,false,,Michael,Lam,,,,true,Warm
,Fields Sales,,W_Sales_User.16,,2015-11-07 00:00:00,W_Lead.629,Archived,false,,Robert,Moreno,,,,false,Warm
,Reseller,,W_Sales_User.13,,2017-04-13 00:00:00,W_Lead.630,Submitted,false,,Jennifer,Lee,,,,true,Hot
,Fields Sales,,W_Sales_User.13,,2017-02-18 00:00:00,W_Lead.631,Archived,false,,Christina,Garner,,,,false,Warm
W_Opportunity.67532,Reseller,W_Account.4838,W_Sales_User.15,2016-11-25,2016-09-27 00:00:00,W_Lead.632,Qualified - Convert,true,W_Contact.4838,Tammy,Booker,Monona Financial Co,Food & Beverage,NC,false,Cool
,Reseller,,W_Sales_User.13,,2015-06-13 00:00:00,W_Lead.633,Contacted,false,,Theresa,Mueller,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2016-11-09 00:00:00,W_Lead.634,Pending,false,,Craig,Morgan,,,,false,Warm
,Fields Sales,,W_Sales_User.17,,2016-01-11 00:00:00,W_Lead.635,Draft,false,,Ashley,Lewis,,,,false,Warm
,Fields Sales,,W_Sales_User.17,,2015-09-26 00:00:00,W_Lead.636,Open,false,,Anthony,Harris,,,,true,Warm
,Reseller,,W_Sales_User.11,,2017-03-08 00:00:00,W_Lead.637,Approved,false,,Curtis,Nichols,,,,true,Hot
,Fields Sales,,W_Sales_User.16,,2015-08-21 00:00:00,W_Lead.638,Approved,false,,Beth,Young,,,,false,Warm
,Fields Sales,,W_Sales_User.10,,2016-09-02 00:00:00,W_Lead.639,Approved,false,,Kelsey,Allen,,,,true,Cool
,Reseller,,W_Sales_User.15,,2017-04-22 00:00:00,W_Lead.640,Pending,false,,Teresa,Kelly,,,,false,Hot
,Reseller,,W_Sales_User.8,,2017-02-18 00:00:00,W_Lead.641,Archived,false,,Erika,Johnson,,,,true,Cool
,Reseller,,W_Sales_User.15,,2016-09-27 00:00:00,W_Lead.642,Submitted,false,,Russell,Fritz,,,,true,Hot
,Reseller,,W_Sales_User.11,,2016-07-23 00:00:00,W_Lead.643,Archived,false,,Autumn,Parker,,,,true,Warm
,Reseller,,W_Sales_User.10,,2017-04-25 00:00:00,W_Lead.644,Archived,false,,Christian,Duncan,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2017-04-13 00:00:00,W_Lead.645,Working,false,,Dennis,Jones,,,,true,Warm
,Fields Sales,,W_Sales_User.16,,2015-07-09 00:00:00,W_Lead.646,Submitted,false,,Jennifer,Archer,,,,true,Cool
,Fields Sales,,W_Sales_User.14,,2017-01-08 00:00:00,W_Lead.647,Archived,false,,Kevin,Jones,,,,true,Warm
,Fields Sales,,W_Sales_User.17,,2016-01-03 00:00:00,W_Lead.648,Submitted,false,,Rebecca,Johnson,,,,true,Hot
,Reseller,,W_Sales_User.13,,2016-04-25 00:00:00,W_Lead.649,Draft,false,,Mercedes,Robinson,,,,true,Hot
,Other,,W_Sales_User.9,,2015-07-27 00:00:00,W_Lead.650,Open,false,,Manuel,Glover,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2016-07-06 00:00:00,W_Lead.651,Working,false,,Kyle,Snyder,,,,true,Warm
W_Opportunity.68697,Fields Sales,W_Account.4961,W_Sales_User.12,2016-03-03,2016-01-04 00:00:00,W_Lead.652,Qualified - Convert,true,W_Contact.4961,Tracy,Martinez,MCY.COM,Energy,TX,false,Cool
,Reseller,,W_Sales_User.12,,2015-10-13 00:00:00,W_Lead.653,Contacted,false,,Keith,Bowers,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2015-11-29 00:00:00,W_Lead.654,New,false,,Elizabeth,Doyle,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-07-17 00:00:00,W_Lead.655,Approved,false,,Tina,Johnson,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2016-04-06 00:00:00,W_Lead.656,New,false,,Daniel,Pratt,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2015-11-11 00:00:00,W_Lead.657,Contacted,false,,Allison,Reed,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2016-04-18 00:00:00,W_Lead.658,Rejected,false,,Christina,Clark,,,,true,Warm
,Telesales,,W_Sales_User.16,,2016-09-15 00:00:00,W_Lead.659,Working,false,,Tracey,Richardson,,,,false,Cool
,Reseller,,W_Sales_User.15,,2016-07-02 00:00:00,W_Lead.660,Draft,false,,Mariah,Moore,,,,false,Cool
,Fields Sales,,W_Sales_User.7,,2016-12-12 00:00:00,W_Lead.661,Contacted,false,,Samuel,Lamb,,,,true,Warm
,Reseller,,W_Sales_User.11,,2016-12-17 00:00:00,W_Lead.662,Pending,false,,Janet,Smith,,,,true,Hot
,Reseller,,W_Sales_User.8,,2015-12-27 00:00:00,W_Lead.663,New,false,,Mary,Miller,,,,false,Hot
W_Opportunity.69384,Other,W_Account.5040,W_Sales_User.13,2017-05-20,2017-03-28 00:00:00,W_Lead.664,Qualified - Convert,true,W_Contact.5040,Samantha,Williamson,Boston College,Consulting,FL,false,Hot
,Reseller,,W_Sales_User.11,,2016-12-05 00:00:00,W_Lead.665,Submitted,false,,Jonathan,Cline,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2015-12-22 00:00:00,W_Lead.666,New,false,,Paul,Sanders,,,,false,Cool
W_Opportunity.69455,Reseller,W_Account.5049,W_Sales_User.9,2016-08-22,2016-08-15 00:00:00,W_Lead.667,Qualified - Convert,true,W_Contact.5049,Seth,Beasley,Checkcare Systems of Greenville,Not For Profit,KY,false,Cool
,Fields Sales,,W_Sales_User.17,,2016-02-10 00:00:00,W_Lead.668,Open,false,,Shannon,Townsend,,,,true,Cool
,Reseller,,W_Sales_User.12,,2015-10-25 00:00:00,W_Lead.669,Approved,false,,Joshua,Aguirre,,,,false,Hot
,Reseller,,W_Sales_User.10,,2015-07-14 00:00:00,W_Lead.670,Submitted,false,,Jennifer,Armstrong,,,,true,Cool
,Reseller,,W_Sales_User.8,,2017-03-28 00:00:00,W_Lead.671,Approved,false,,Alexander,Rivera,,,,false,Warm
,Fields Sales,,W_Sales_User.14,,2016-02-25 00:00:00,W_Lead.672,Draft,false,,Sarah,Clark,,,,false,Warm
,Reseller,,W_Sales_User.15,,2015-11-27 00:00:00,W_Lead.673,Pending,false,,Brittany,Davis,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2015-12-18 00:00:00,W_Lead.674,Rejected,false,,Amanda,Good,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2016-07-19 00:00:00,W_Lead.675,Draft,false,,Kevin,Holmes,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2016-08-24 00:00:00,W_Lead.676,Open,false,,Heather,Cole,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2016-12-08 00:00:00,W_Lead.677,Draft,false,,Brian,Orr,,,,false,Warm
,Reseller,,W_Sales_User.12,,2016-10-16 00:00:00,W_Lead.678,Pending,false,,Tanya,Myers,,,,true,Hot
,Telesales,,W_Sales_User.17,,2015-06-22 00:00:00,W_Lead.679,Rejected,false,,Christopher,Ford,,,,true,Warm
,Fields Sales,,W_Sales_User.14,,2016-01-13 00:00:00,W_Lead.680,Submitted,false,,James,Arias,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2015-10-20 00:00:00,W_Lead.681,Rejected,false,,Bryan,Simon,,,,true,Warm
,Fields Sales,,W_Sales_User.13,,2017-02-15 00:00:00,W_Lead.682,Pending,false,,Ashlee,Cruz,,,,true,Cool
W_Opportunity.70795,Other,W_Account.5187,W_Sales_User.7,2016-05-15,2016-03-18 00:00:00,W_Lead.683,Qualified - Convert,true,W_Contact.5187,Robert,Rodriguez,Veolia Transportation,Construction,NJ,false,Warm
,Reseller,,W_Sales_User.11,,2016-06-08 00:00:00,W_Lead.684,Approved,false,,Chad,Holloway,,,,true,Hot
W_Opportunity.70919,Reseller,W_Account.5203,W_Sales_User.17,2016-08-23,2016-07-03 00:00:00,W_Lead.685,Qualified - Convert,true,W_Contact.5203,Courtney,Sims,Aircuity,Financial Services,WV,false,Cool
,Telesales,,W_Sales_User.9,,2017-04-20 00:00:00,W_Lead.686,Contacted,false,,Brittney,Crawford,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-12-16 00:00:00,W_Lead.687,Pending,false,,Amber,Mcdonald,,,,false,Hot
,Fields Sales,,W_Sales_User.13,,2016-03-30 00:00:00,W_Lead.688,Draft,false,,Jennifer,Walters,,,,false,Hot
W_Opportunity.71143,Reseller,W_Account.5228,W_Sales_User.7,2016-10-04,2016-09-19 00:00:00,W_Lead.689,Qualified - Convert,true,W_Contact.5228,Anne,Smith,Clinician Support Technology,Shipping,AR,false,Hot
,Fields Sales,,W_Sales_User.10,,2016-04-20 00:00:00,W_Lead.690,Open,false,,Julie,Morrison,,,,true,Cool
W_Opportunity.71197,Reseller,W_Account.5232,W_Sales_User.13,2016-02-14,2016-01-10 00:00:00,W_Lead.691,Qualified - Convert,true,W_Contact.5232,Cathy,Rollins,Brooktrout,Technology,VT,false,Cool
,Fields Sales,,W_Sales_User.7,,2017-04-10 00:00:00,W_Lead.692,Working,false,,Tony,Brown,,,,true,Warm
,Reseller,,W_Sales_User.8,,2016-05-01 00:00:00,W_Lead.693,Open,false,,Vincent,Giles,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2015-07-04 00:00:00,W_Lead.694,Working,false,,Randy,Wright,,,,false,Hot
,Reseller,,W_Sales_User.10,,2016-01-06 00:00:00,W_Lead.695,Draft,false,,Gerald,Moon,,,,false,Cool
,Reseller,,W_Sales_User.13,,2017-04-14 00:00:00,W_Lead.696,New,false,,John,Walsh,,,,true,Hot
,Reseller,,W_Sales_User.17,,2017-04-24 00:00:00,W_Lead.697,New,false,,Erin,Singh,,,,true,Warm
,Reseller,,W_Sales_User.17,,2015-12-13 00:00:00,W_Lead.698,Pending,false,,Nicole,Wilson,,,,true,Warm
W_Opportunity.71803,Fields Sales,W_Account.5301,W_Sales_User.17,2015-11-07,2015-09-21 00:00:00,W_Lead.699,Qualified - Convert,true,W_Contact.5301,Jeffrey,Dixon,Copier Discount Center,Food & Beverage,NH,false,Cool
,Fields Sales,,W_Sales_User.15,,2016-11-14 00:00:00,W_Lead.700,Open,false,,Joshua,Massey,,,,true,Hot
W_Opportunity.72215,Fields Sales,W_Account.5343,W_Sales_User.8,2016-05-17,2016-04-03 00:00:00,W_Lead.701,Qualified - Convert,true,W_Contact.5343,Kathryn,Jackson,Metron Technology Corporation,Chemicals,OK,false,Cool
,Reseller,,W_Sales_User.14,,2015-09-27 00:00:00,W_Lead.702,Contacted,false,,Erica,Harris,,,,false,Warm
W_Opportunity.72364,Fields Sales,W_Account.5366,W_Sales_User.12,2017-05-20,2017-03-21 00:00:00,W_Lead.703,Qualified - Convert,true,W_Contact.5366,David,Allen,Frontline Photography,Chemicals,VA,false,Warm
W_Opportunity.72552,Reseller,W_Account.5385,W_Sales_User.16,2015-09-14,2015-08-30 00:00:00,W_Lead.704,Qualified - Convert,true,W_Contact.5385,Jerry,Solis,TSS Digital Svc,Other,MD,false,Hot
,Fields Sales,,W_Sales_User.17,,2017-01-11 00:00:00,W_Lead.705,Rejected,false,,Elizabeth,Brown,,,,false,Hot
,Fields Sales,,W_Sales_User.11,,2017-01-25 00:00:00,W_Lead.706,Contacted,false,,Amy,Campbell,,,,false,Warm
,Telesales,,W_Sales_User.17,,2015-11-17 00:00:00,W_Lead.707,Rejected,false,,Vanessa,Johnson,,,,true,Hot
,Fields Sales,,W_Sales_User.13,,2016-02-27 00:00:00,W_Lead.708,Submitted,false,,Jeremy,Taylor,,,,true,Hot
,Telesales,,W_Sales_User.9,,2015-09-09 00:00:00,W_Lead.709,Rejected,false,,Jonathan,Miller,,,,true,Hot
,Telesales,,W_Sales_User.8,,2016-06-11 00:00:00,W_Lead.710,Submitted,false,,Mandy,Cabrera,,,,true,Hot
,Reseller,,W_Sales_User.10,,2016-02-07 00:00:00,W_Lead.711,Archived,false,,Benjamin,Johnson,,,,true,Cool
,Telesales,,W_Sales_User.9,,2016-01-03 00:00:00,W_Lead.712,Rejected,false,,Michael,Wise,,,,false,Warm
,Fields Sales,,W_Sales_User.8,,2016-10-13 00:00:00,W_Lead.713,Pending,false,,Brian,Wallace,,,,true,Cool
,Reseller,,W_Sales_User.15,,2016-06-07 00:00:00,W_Lead.714,Draft,false,,Michael,Powell,,,,true,Warm
W_Opportunity.73215,Fields Sales,W_Account.5459,W_Sales_User.14,2017-02-23,2017-01-15 00:00:00,W_Lead.715,Qualified - Convert,true,W_Contact.5459,Joseph,Ramirez,TechTarget,Insurance,MS,false,Warm
,Reseller,,W_Sales_User.14,,2015-10-11 00:00:00,W_Lead.716,Working,false,,Nicholas,Hunter,,,,true,Hot
,Reseller,,W_Sales_User.9,,2015-06-22 00:00:00,W_Lead.717,New,false,,Michael,Wilson,,,,false,Hot
,Reseller,,W_Sales_User.15,,2016-10-04 00:00:00,W_Lead.718,Working,false,,Jessica,Thornton,,,,true,Cool
,Reseller,,W_Sales_User.12,,2016-02-05 00:00:00,W_Lead.719,Rejected,false,,April,Fuller,,,,true,Hot
,Reseller,,W_Sales_User.7,,2015-07-21 00:00:00,W_Lead.720,Submitted,false,,Jennifer,Montes,,,,true,Hot
,Reseller,,W_Sales_User.11,,2015-10-16 00:00:00,W_Lead.721,Archived,false,,Stephen,Hernandez,,,,false,Cool
,Fields Sales,,W_Sales_User.13,,2017-02-20 00:00:00,W_Lead.722,Draft,false,,Peter,Reed,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-07-12 00:00:00,W_Lead.723,Submitted,false,,Dennis,Gibson,,,,true,Cool
,Reseller,,W_Sales_User.7,,2017-02-17 00:00:00,W_Lead.724,Pending,false,,Paul,Hernandez,,,,true,Hot
,Fields Sales,,W_Sales_User.12,,2017-01-16 00:00:00,W_Lead.725,Open,false,,Kirsten,Harris,,,,true,Hot
,Telesales,,W_Sales_User.11,,2016-02-16 00:00:00,W_Lead.726,Pending,false,,Joseph,Vaughn,,,,true,Hot
,Reseller,,W_Sales_User.7,,2016-01-21 00:00:00,W_Lead.727,Open,false,,Andrew,Watson,,,,true,Warm
W_Opportunity.74030,Fields Sales,W_Account.5550,W_Sales_User.14,2016-12-07,2016-10-23 00:00:00,W_Lead.728,Qualified - Convert,true,W_Contact.5550,April,Martin,Atcom Security Solutions,Apparel,ME,false,Hot
,Fields Sales,,W_Sales_User.16,,2017-03-22 00:00:00,W_Lead.729,Working,false,,Christine,Garcia,,,,true,Warm
,Telesales,,W_Sales_User.10,,2016-01-01 00:00:00,W_Lead.730,Open,false,,Michael,Lawrence,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2017-02-04 00:00:00,W_Lead.731,New,false,,William,Neal,,,,false,Warm
,Reseller,,W_Sales_User.17,,2016-11-28 00:00:00,W_Lead.732,Rejected,false,,John,Davis,,,,true,Warm
,Reseller,,W_Sales_User.17,,2016-04-19 00:00:00,W_Lead.733,New,false,,Alexandra,Fuller,,,,false,Hot
,Fields Sales,,W_Sales_User.14,,2016-04-15 00:00:00,W_Lead.734,Contacted,false,,Alexandria,Nelson,,,,true,Cool
,Reseller,,W_Sales_User.12,,2015-09-18 00:00:00,W_Lead.735,Approved,false,,James,Rivera,,,,false,Hot
,Fields Sales,,W_Sales_User.9,,2016-10-08 00:00:00,W_Lead.736,Approved,false,,Linda,Bowers,,,,true,Warm
,Reseller,,W_Sales_User.9,,2016-02-27 00:00:00,W_Lead.737,Pending,false,,Kara,Hunt,,,,false,Hot
,Fields Sales,,W_Sales_User.8,,2015-07-23 00:00:00,W_Lead.738,Approved,false,,Amy,Faulkner,,,,true,Hot
,Fields Sales,,W_Sales_User.14,,2015-11-01 00:00:00,W_Lead.739,Draft,false,,Eric,Wilson,,,,true,Hot
,Reseller,,W_Sales_User.7,,2016-09-27 00:00:00,W_Lead.740,New,false,,Penny,Chung,,,,false,Hot
W_Opportunity.74782,Reseller,W_Account.5630,W_Sales_User.15,2017-02-08,2017-01-12 00:00:00,W_Lead.741,Qualified - Convert,true,W_Contact.5630,Reginald,Schmitt,Qiagen,Hospitality,TN,false,Warm
W_Opportunity.74801,Reseller,W_Account.5632,W_Sales_User.11,2016-02-07,2016-01-13 00:00:00,W_Lead.742,Qualified - Convert,true,W_Contact.5632,Timothy,Johns,"Smith, Moore & Co",Entertainment,OK,false,Warm
,Reseller,,W_Sales_User.15,,2015-09-29 00:00:00,W_Lead.743,Draft,false,,Thomas,Fitzgerald,,,,false,Cool
,Fields Sales,,W_Sales_User.13,,2017-01-18 00:00:00,W_Lead.744,Contacted,false,,Sabrina,Davis,,,,true,Cool
,Reseller,,W_Sales_User.14,,2016-01-31 00:00:00,W_Lead.745,Pending,false,,Sean,Rogers,,,,true,Warm
,Fields Sales,,W_Sales_User.15,,2016-10-22 00:00:00,W_Lead.746,Rejected,false,,Randall,Scott,,,,true,Cool
,Reseller,,W_Sales_User.10,,2016-10-12 00:00:00,W_Lead.747,Rejected,false,,Scott,Carlson,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2016-11-07 00:00:00,W_Lead.748,Open,false,,Kayla,Jacobs,,,,true,Hot
,Telecoverage,,W_Sales_User.17,,2015-05-21 00:00:00,W_Lead.749,Submitted,false,,Christina,Turner,,,,true,Warm
,Reseller,,W_Sales_User.15,,2017-04-26 00:00:00,W_Lead.750,Working,false,,Kathryn,Pierce,,,,true,Hot
,Reseller,,W_Sales_User.8,,2016-10-05 00:00:00,W_Lead.751,Submitted,false,,Stephen,Long,,,,false,Hot
,Fields Sales,,W_Sales_User.13,,2017-02-12 00:00:00,W_Lead.752,Working,false,,Nathan,Butler,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-11-01 00:00:00,W_Lead.753,Contacted,false,,Tracy,Smith,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2016-10-14 00:00:00,W_Lead.754,Draft,false,,Diane,Molina,,,,false,Cool
W_Opportunity.75546,Fields Sales,W_Account.5716,W_Sales_User.14,2016-10-23,2016-09-25 00:00:00,W_Lead.755,Qualified - Convert,true,W_Contact.5716,Luis,Oconnor,Riso,Entertainment,VA,false,Hot
,Telecoverage,,W_Sales_User.13,,2016-12-27 00:00:00,W_Lead.756,Submitted,false,,Daniel,Foster,,,,false,Hot
,Reseller,,W_Sales_User.11,,2016-06-16 00:00:00,W_Lead.757,Pending,false,,Jacob,Cooley,,,,true,Warm
,Reseller,,W_Sales_User.11,,2016-02-01 00:00:00,W_Lead.758,Approved,false,,Ricky,Phillips,,,,true,Warm
,Fields Sales,,W_Sales_User.12,,2016-07-31 00:00:00,W_Lead.759,Contacted,false,,Eric,Townsend,,,,true,Cool
,Fields Sales,,W_Sales_User.16,,2016-10-01 00:00:00,W_Lead.760,Approved,false,,Laura,Holland,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-08-09 00:00:00,W_Lead.761,Archived,false,,Samuel,Moore,,,,false,Cool
W_Opportunity.75738,Fields Sales,W_Account.5737,W_Sales_User.17,2016-02-17,2016-01-08 00:00:00,W_Lead.762,Qualified - Convert,true,W_Contact.5737,Jesse,Casey,Horizon Air Magazine,Machinery,AR,false,Cool
,Fields Sales,,W_Sales_User.12,,2015-07-17 00:00:00,W_Lead.763,Working,false,,Tonya,Morris,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2016-11-14 00:00:00,W_Lead.764,Open,false,,Pamela,Mclaughlin,,,,true,Hot
W_Opportunity.76099,Fields Sales,W_Account.5775,W_Sales_User.12,2016-02-12,2015-12-16 00:00:00,W_Lead.765,Qualified - Convert,true,W_Contact.5775,Sean,Wilson,Broadcom Corporation,Biotechnology,MA,false,Cool
,Reseller,,W_Sales_User.11,,2017-01-29 00:00:00,W_Lead.766,Pending,false,,Jenna,Soto,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-08-20 00:00:00,W_Lead.767,Contacted,false,,Emily,Clark,,,,true,Warm
,Reseller,,W_Sales_User.7,,2016-04-17 00:00:00,W_Lead.768,Contacted,false,,Logan,Schneider,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2015-10-23 00:00:00,W_Lead.769,Pending,false,,Kyle,Bradford,,,,true,Warm
,Telesales,,W_Sales_User.9,,2015-07-24 00:00:00,W_Lead.770,Rejected,false,,Joshua,Weber,,,,true,Hot
,Fields Sales,,W_Sales_User.17,,2016-01-20 00:00:00,W_Lead.771,New,false,,Laurie,Chan,,,,true,Cool
,Fields Sales,,W_Sales_User.14,,2015-11-23 00:00:00,W_Lead.772,Contacted,false,,Jonathan,Edwards,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2016-06-07 00:00:00,W_Lead.773,Pending,false,,Gregory,Dickson,,,,false,Warm
,Fields Sales,,W_Sales_User.15,,2015-09-19 00:00:00,W_Lead.774,Pending,false,,Jeffrey,Lawrence,,,,true,Warm
W_Opportunity.76649,Fields Sales,W_Account.5832,W_Sales_User.13,2015-07-29,2015-06-12 00:00:00,W_Lead.775,Qualified - Convert,true,W_Contact.5832,James,Stone,Payless ShoeSource,Education,AR,false,Hot
W_Opportunity.76777,Fields Sales,W_Account.5848,W_Sales_User.10,2016-05-12,2016-04-29 00:00:00,W_Lead.776,Qualified - Convert,true,W_Contact.5848,Jennifer,Montoya,Lockheed Martin Management Systems Designers,Chemicals,LA,false,Warm
,Fields Sales,,W_Sales_User.11,,2016-10-20 00:00:00,W_Lead.777,Approved,false,,Mariah,Miller,,,,true,Hot
W_Opportunity.76985,Reseller,W_Account.5871,W_Sales_User.9,2017-04-30,2017-03-23 00:00:00,W_Lead.778,Qualified - Convert,true,W_Contact.5871,Rachael,White,RESPEC,Telecommunications,OK,false,Warm
,Reseller,,W_Sales_User.14,,2016-07-12 00:00:00,W_Lead.779,Approved,false,,Stacy,Davis,,,,true,Warm
,Reseller,,W_Sales_User.12,,2015-10-16 00:00:00,W_Lead.780,Working,false,,Tyler,Stewart,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2016-02-25 00:00:00,W_Lead.781,Approved,false,,Samantha,Noble,,,,false,Cool
,Fields Sales,,W_Sales_User.11,,2016-08-08 00:00:00,W_Lead.782,Open,false,,Peggy,Serrano,,,,true,Cool
,Fields Sales,,W_Sales_User.13,,2016-10-29 00:00:00,W_Lead.783,Rejected,false,,Morgan,Bishop,,,,true,Hot
,Reseller,,W_Sales_User.16,,2016-10-12 00:00:00,W_Lead.784,Working,false,,Hailey,Norman,,,,true,Warm
,Reseller,,W_Sales_User.8,,2016-11-02 00:00:00,W_Lead.785,Working,false,,Ricky,Black,,,,true,Hot
W_Opportunity.77553,Fields Sales,W_Account.5927,W_Sales_User.15,2016-08-16,2016-07-27 00:00:00,W_Lead.786,Qualified - Convert,true,W_Contact.5927,Lisa,Armstrong,IntelliCorp,Financial Services,AL,false,Hot
,Telesales,,W_Sales_User.12,,2016-04-14 00:00:00,W_Lead.787,New,false,,Rickey,Johnson,,,,true,Hot
,Reseller,,W_Sales_User.8,,2017-04-27 00:00:00,W_Lead.788,Open,false,,Erin,Moore,,,,false,Hot
,Reseller,,W_Sales_User.11,,2017-05-09 00:00:00,W_Lead.789,Contacted,false,,Richard,Jackson,,,,true,Warm
W_Opportunity.77686,Fields Sales,W_Account.5943,W_Sales_User.9,2016-11-05,2016-10-08 00:00:00,W_Lead.790,Qualified - Convert,true,W_Contact.5943,Susan,Wood,Rhumbline Partners,Retail,OK,false,Hot
,Fields Sales,,W_Sales_User.7,,2015-10-13 00:00:00,W_Lead.791,New,false,,Ashley,Knight,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2017-02-21 00:00:00,W_Lead.792,Working,false,,Michael,Bell,,,,true,Cool
,Fields Sales,,W_Sales_User.14,,2017-05-12 00:00:00,W_Lead.793,New,false,,Kevin,Hess,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-01-29 00:00:00,W_Lead.794,Archived,false,,Jacob,Howard,,,,true,Hot
,Reseller,,W_Sales_User.14,,2015-08-11 00:00:00,W_Lead.795,Open,false,,Susan,Mason,,,,false,Warm
,Fields Sales,,W_Sales_User.10,,2016-07-17 00:00:00,W_Lead.796,Rejected,false,,Crystal,Ortiz,,,,true,Warm
